Product URL,Product Name,Product Price,Rating,Number of reviews,Description,ASIN,Product Dimensions,Manufacturer
https://amazon.in/sspa/click?ie=UTF8&spc=MTo0MzI0MDgyMzA5OTE5NTk3OjE2OTI2NTY2MDQ6c3BfYnRmOjIwMDc5NTQzMjQ4MDk4OjowOjo&url=%2FRed-Lemon-Plus-Travelling-1908%2Fdp%2FB082Y7TZ8Z%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692656604%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Red Lemon Titan Ultrafit Plus Bange Series 15.6-inch Laptop Bags Backpacks for Men and Women55L Outdoor and Camping 3in1 Office Bags,Travelling,Backpack","₹3,999",4.4 out of 5 stars,509 ratings,"   Fits up to 15.6-inch laptops, making it a great choice for students or professionals on the go.    55L capacity offers ample space for all your outdoor and travel essentials, while still being compact enough for everyday use.    Versatile 3-in-1 design lets you use it as an office bag, travel bag, or hiking backpack, making it a great all-purpose bag.    Features a water bottle holder, so you can stay hydrated on the go and keep your water bottle easily accessible.    Durable construction and water-resistant material make this backpack suitable for use in all weather conditions.    
",B082Y7TZ8Z,27 x 34 x 52 cm; 1.49 Kilograms,TSpark
https://amazon.in/sspa/click?ie=UTF8&spc=MTo0MzI0MDgyMzA5OTE5NTk3OjE2OTI2NTY2MDQ6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2FUppercase-Professional-Backpack-Resistant-Sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692656604%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,800",4.4 out of 5 stars,89 ratings,"   Care Instructions: Wipe with Damp Cloth    Handcrafted with care and made up of premium quality robust material    Padded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the side    Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket    GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty    
",B0BWNBQXDZ,13.5 x 31 x 44 cm; 540 Grams,Acefour Accessories Pvt. Ltd.
https://amazon.in/sspa/click?ie=UTF8&spc=MToxMDk0NzE4MjE3NTM4NTk3OjE2OTI2NTY3NDg6c3BfYXRmX25leHQ6MjAxNTM5NjI0MjE0OTg6OjA6Og&url=%2FFUR-JADEN-Anti-Theft-Backpack-Professionals%2Fdp%2FB0C28QQMFJ%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692656748%26sprefix%3Dba%252Caps%252C283%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,FUR JADEN Pro Series Smart Tech Anti-Theft Laptop Backpack With USB-A and USB-C Type Charging Port for Men & Women For Business Professionals & College Students,"₹3,499",4.6 out of 5 stars,99 ratings,"   Care Instructions: Wipe with Damp Cloth    Fur Jaden Pro Series: Introducing our most premium, stylish and functional range of travel accessories. We craft signature pieces that are young, vibrant and fashionable, and yet a celebration of timeless style, luxe and sophistication.    Smart Anti-Theft Tech Backpack: Fur Jaden Pro V comes with an in-built USB Type-A and USB Type-C reversible charging port system to facilitiate safe and quick charging on the go. With reversible charging, charge the powerbank directly without having to remove it from your bag. Anti-Theft: This smart tech backpack comes with an anti-theft pocket on the back to store valuable documents, wallets, keys and other smaller essentials while travelling.    Multi Utility Compartments: Unique Barrel styled front compartment is spacious to house t-shirts and denims for a short weekend getaway. It also features a small utility pocket to hold wallets/ cardholders/keys. On the back, a 180 Degree openable padded compartment to store tablets/ kindle devices and laptops upto 15.6 Inches.    Innovative Design: Handcrafted with precision, this uniqely designed structured laptop backpack features two quick access front pockets to hold small accessories plus an additional side pocket to house the power bank which can also be used to store a 500ml water bottle.    Warranty: 1 Year Manufacturer Warranty Against Defects. Product Dimensions: 48 cm (H) x 30 cm (W) x 15 cm (D). Storage Volume: 22L.    
",B0C28QQMFJ,15 x 30 x 48 cm; 800 Grams,Fur Jaden
https://amazon.in/sspa/click?ie=UTF8&spc=MToxMDk0NzE4MjE3NTM4NTk3OjE2OTI2NTY3NDg6c3BfYXRmX25leHQ6MzAwMDAzMzE3NjU2NzMyOjowOjo&url=%2FOL-Anti-Theft-backpack-charging-college%2Fdp%2FB0C65HS1MN%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692656748%26sprefix%3Dba%252Caps%252C283%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"OL Skool Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",₹675,,,"   Care Instructions: Hand Wash Only    Care Instructions: Wipe with Dry Cloth    PREMIUM MATERIAL: Made from high quality, Premium quality smooth zippers, pullers, buckles.    Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.    USB FEATURE : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.    
",OL School,48 x 36 x 25 cm,B0C65HS1MN
https://amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1692656748&sprefix=ba%2Caps%2C283&sr=8-19,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,₹499,3.9 out of 5 stars,"1,148 ratings","   Care Instructions: Wipe with Damp Cloth    Material: Water Resistant Light-Weight Polyester<br>    Compartments: 2 with padding; Laptop Size: 15.6 inch and below<br>    Dimensions: LxWxH - 12.5 x 7.5 x 19 inches<br>    Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders<br>    Closure Type: Zipper<br>    
",B09TPX22NF,32 x 20 x 47 cm; 530 Grams,ADISA
https://amazon.in/Gear-Black-Laptop-Backpack-LBPASPIRE0104/dp/B075MK4TXP/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1692656748&sprefix=ba%2Caps%2C283&sr=8-20,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),"₹1,115",4.4 out of 5 stars,"6,153 ratings","   Care Instructions: Hand Wash Only    Outer Material: Polyester, Color: Black    Water Resistance: Water resistant    Capacity: 30 liters; Dimensions: 50 cms x 34 cms x 18 cms (LxWxH); Number of compartments: 2    Laptop Compatibility: Yes, Laptop Size: 17, Strap Type: Adjustable,    Closure Type: Zipper; Pocket Description: Utility Pocket; Special Features: Laptop Compartment; Age Range Description: Adult; Style Name: Traditional Backpacks    
",B075MK4TXP,50 x 34 x 18 cm; 613.3 Grams,Gear Merchandise PVT LTD
https://amazon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C23Z9W18/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1692656748&sprefix=ba%2Caps%2C283&sr=8-21,Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,₹649,3.6 out of 5 stars,229 ratings,"   This lightweight and spacious laptop bag with 3 compartments contains a dedicated 360 degree protected laptop compartment (up to 17""), so you can you can transport your tech with peace of mind. A Spacious second compartment for essentials like books and files, and a third compartment for extra items. Also features padded shoulder straps and side pockets for water bottles.    Carry your books and belongings with ease with this comfortable and durable bagpack! Featuring wide, padded, and adjustable shoulder straps and a padded back, this backpack can handle even heavy loads. Made with strong yet lightweight polyester fabric and heavy-duty zippers, it's built to last. Plus, it comes with a rain cover, perfect for those rainy school or college days.    Make a statement on your next trip with our smart and stylish backpack! With a trendy and athletic design, this multipurpose backpack is the perfect combination of style and adventure. Your trips, travel experience cannot get completed without this amazing trekking backpack.    Experience enduring and long-lasting performance with our backpack! Made with highly durable material, this backpack is suitable for all weather conditions, including heavy rains and extreme heat. It not only keeps your belongings safe but also resists damage to itself. So, don't settle for anything less.    FEATURES: 15.6 inch Laptop compartment, Internal Organiser, Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, etc    
",B0C23Z9W18,45 x 33 x 25 cm; 410 Grams,Half_Moon
https://amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1692656748&sprefix=ba%2Caps%2C283&sr=8-22,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",₹839,4.3 out of 5 stars,"4,202 ratings","   Slim, compact & sturdy: Minimal and compact design for professionals: Joint material design, durable, water-resistant polyester material. The padded shoulder straps, handle, and back panel provides protection and all-day comfort    Smooth zippers that never jam or break    Style meets Function: Minimal & compact design, stores and protects laptops up to 15.6-inches. Ideal for students and professionals looking for a stylish and compact backpack for daily use    Spacious storage with easy organization: Inside, you'll find a laptop sleeve, a tablet pocket, a roomy front workstation, and two side pockets for quick access to your other essentials    The padded shoulder straps, handle, and back panel provides protection and all-day comfort.    
› See more product details ",,,
https://amazon.in/Zipline-Nexa-Resistant-Bagpack-Backpack/dp/B08WQ668WJ/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&qid=1692656748&sprefix=ba%2Caps%2C283&sr=8-23,Zipline Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag,₹843,3.6 out of 5 stars,912 ratings,"   A super-slim backpack for men design, trendy looks and durable construction - this stylish 36 L backpack from ZIPLINE has got everything that will complement your youthful personality.This college bag has spacious interiors, this unisex backpack is a great option for short road trips, college and work. Ergonomic design of this school bag for boys are crafted from polyester, this medium school bag is sturdy enough to withstand regular wear and tear gracefully.    Zipline laptop bag for men features a cushioned base and internal back padding to offer you extra comfort. The padded shoulder straps of this school bag for boys can be easily adjusted according to your liking. Spacious backpack is featuring with four pockets and three main compartments all with speciality zippers, this office bag for men offers you enough space to carry your books, files, travel accessories, stationery, keys and mobile accessories. It comes with the ZIPLINE promise of quality.    The lighter your college Bag, the more you’ll enjoy hiking. With this in mind, we've ensured that the Zipline college bag weighs very light, and does not add extra weight to your back.    The Zipline school bag has been provided with a bouncy mesh that prevents sweatiness by allowing air flow. The padded back panel of this school bag and shoulder straps helps make carrying heavier loads easier and more comfortable.    Highly Durable and Water Resistant fabric have been used in this school bag for boys    
",B08WQ668WJ,33.02 x 22.86 x 45.72 cm; 470 Grams,Atulitu Agency
https://amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1692656748&sprefix=ba%2Caps%2C283&sr=8-24,Safari Quill Large Laptop Backpack 26 Ltrs Water Resistant Fabric - Black,₹859,3.9 out of 5 stars,"1,025 ratings","   Care Instructions: Hand Wash Only    100% Polyester, High Quality, Durable and Water Resistant Fabric    2 compartment backpack with a padded sleeve for laptops, can hold upto 17 inch laptop/notebook    Front storage pocket keeps smaller items neatly organized and easy to access    Mesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defects    Age Range Description: Adult; Closure Type: Zipper; Special Features: Lightweight    
",B09B25Z8M2,16 x 32 x 46 cm; 350 Grams,Safari Industries
https://amazon.in/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1692656748&sprefix=ba%2Caps%2C283&sr=8-25,FUR JADEN Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port For Men Women Boys Girls,₹839,4.0 out of 5 stars,"13,934 ratings","   KEY FEATURES - Black Colour Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.    Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. Note: We do not provide Power Bank with this Bag.    Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the backside of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.    Durable and Sturdy - Made from durable quality polymer fabric, this Fur Jaden backpack is sturdy and reliable. Flaunt this bag with style and enjoy life with this low maintenance bag which is also washable. This backpack is also suitable for school or college.    Warranty - 1 Year Manufacturer Warranty Against Manufacturing Defects    
",Fur Jaden,No,16 December 2017
https://amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1692656748&sprefix=ba%2Caps%2C283&sr=8-26,"American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER","₹1,399",4.3 out of 5 stars,848 ratings,"   Care Instructions: Hand Wash Only    Well Organized compartment ,Security Back Pocket    
",B0BTD4S4XF,20 x 32.5 x 47.5 cm; 510 Grams,EXPERTS
https://amazon.in/sspa/click?ie=UTF8&spc=MToxMDk0NzE4MjE3NTM4NTk3OjE2OTI2NTY3NDg6c3BfbXRmOjIwMTI3NjgzODcyMzk4OjowOjo&url=%2FUPPERCASE-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692656748%26sprefix%3Dba%252Caps%252C283%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹2,400",4.3 out of 5 stars,78 ratings,"   Care Instructions: Wipe with Damp Cloth    Handcrafted with care and made up of premium quality robust material    GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty    Padded laptop compartment fits up to 15.6"" Laptop, Tablet Sleeve; Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the side    Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Gadget Pocket; Internal Organiser    
",B0BXFDK5J2,17 x 31 x 49.5 cm; 750 Grams,Acefour Accessories Pvt. Ltd.
https://amazon.in/sspa/click?ie=UTF8&spc=MToxMDk0NzE4MjE3NTM4NTk3OjE2OTI2NTY3NDg6c3BfbXRmOjIwMTIzNDg0NTE4Mjk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Computer-17-3-inch%2Fdp%2FB083N3DCTM%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1692656748%26sprefix%3Dba%252Caps%252C283%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,HEROZ Hacker 50 litres Large Size Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- ALL) (Navy Blue),"₹1,599",4.2 out of 5 stars,"3,929 ratings","   Material: Nylon, Inner Material: Polyester, Capacity: 50 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap<br> <br>    Age Range Description: Adult; Style Name: Country; Pattern Name: Solid; Strap Type: Cross-Body; Closure Type: Zipper; Pocket Description: Utility Pocket <br>    
› See more product details ",,,
https://amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1692656748&sprefix=ba%2Caps%2C283&sr=8-29,Safari Quill Large Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue,₹859,4.0 out of 5 stars,773 ratings,"   Care Instructions: Hand Wash Only    100% Polyester, High Quality, Durable and Water Resistant Fabric    2 compartment backpack with a padded sleeve for laptops, can hold upto 17 inch laptop/notebook    Front storage pocket keeps smaller items neatly organized and easy to access    Mesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defects    Special Features: Lightweight; Closure Type: Zipper; Age Range Description: Adult    
",B09B28TKLG,12.6 x 18.11 x 6.3 cm; 350 Grams,Safari Industries
